01,ANTIOQUIA,001,MEDELLIN,0706,IE JOSE EUSEVIO CARO,4,00000643,00000597,000004,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0707,IE LORENZA VILLEGAS DE SANTOS,4,00000829,00000556,000004,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0708,SEC ESC TOMAS CARRASQUILLA,4,00000294,00000262,000002,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0801,I.E. ALFONSO MORA NARANJO,4,00006135,00005198,000029,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0802,I.E. JOSE MARIA BRAVO MARQUEZ,4,00003706,00003107,000018,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0803,I.E. FRANCISCO MIRANDA,4,00009206,00007324,000042,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0804,I.E. JAVIERA LONDO�O,4,00005699,00005598,000029,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0805,I.E. EL BOSQUE,4,00002651,00002361,000013,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0806,SEC ESC JULIO ARBOLEDA,4,00000725,00000586,000004,04,COMUNA 4 ARANJUEZ
01,ANTIOQUIA,001,MEDELLIN,0901,I.E. JULIO CESAR GARCIA,4,00005936,00004870,000028,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,0902,SEC. ESC. EDUARDO URIBE BOTERO,4,00005372,00004380,000025,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,0903,I.E. PBRO. ANTONIO JOSE BERNAL,4,00007984,00007747,000040,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,0904,I.E.SEBASTIAN DE BELALCAZAR,4,00001476,00001166,000007,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,0905,SEC ESC TRICENTENARIO,4,00004754,00004052,000023,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,0906,SEC ESC TOSCANA,4,00001065,00000882,000005,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,1001,I.E. MARIA MONTESSORI,4,00007140,00005300,000032,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,1002,ITM CASTILLA,4,00008588,00007554,000041,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,1003,I.E. DINAMARCA,4,00002424,00002041,000012,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,1004,I.E. REPUBLICA DE URUGUAY,4,00007122,00005809,000033,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,1005,IE FELIX DE BEDOUT MORENO,4,00002023,00001602,000010,05,COMUNA 5 CASTILLA
01,ANTIOQUIA,001,MEDELLIN,1101,I.E. CIUDADELA LAS AMERICAS,4,00006234,00004958,000029,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1102,I.E. PROGRESAR,4,00004383,00003506,000021,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1103,SEC. ESC. LEON DE GREIFF,4,00004310,00003098,000019,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1104,I.E. DOCE DE OCTUBRE,4,00004458,00003166,000020,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1105,CASD JOSE MARIA ESPINOSA PRIETO,4,00001030,00000906,000005,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1106,I.E. EL TRIUNFO SANTA TERESA,4,00001326,00001051,000007,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1107,IE SANTA JUANA DE LESTONACC,4,00003852,00003435,000019,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1108,IE JESUS MARIA VALLE JARAMILLO,4,00001574,00001309,000008,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1201,I.E.MAESTRO FERNANDO BOTERO,4,00006185,00004917,000029,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1202,I.E.ALFREDO COCK ARANGO,4,00005667,00004602,000027,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1203,SEC.ESC.SAN MARTIN DE PORRES,4,00003881,00002858,000018,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1204,I.E. KENNEDY,4,00006878,00004762,000030,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1205,SEC.CONCENTRACION EDUC.KENNEDY,4,00003782,00003430,000019,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1206,I.E.JORGE ELIECER GAITAN(PPAL),4,00001482,00000970,000007,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1207,SEC. ESC. PEDREGAL,4,00002147,00002014,000011,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1208,I.E.LA ESPERANZA,4,00001437,00000990,000007,06,COMUNA 6 DOCE DE OCTUBRE
01,ANTIOQUIA,001,MEDELLIN,1301,I.E. SAN VICENTE DE PAUL,4,00005691,00004650,000027,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1302,SEC.ESC. EL DIAMANTE,4,00005947,00004241,000026,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1303,I.E.EL DIAMANTE (SEDE BTO),4,00003861,00003609,000019,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1304,I.E.FE Y ALEGRIA VILLA DE LA C,4,00007209,00005566,000033,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1305,I.E.FE Y ALEGRIA SAN JOSE,4,00002660,00001761,000012,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1306,TECNOLOGICO DE ANTIOQUIA,4,00004785,00003763,000022,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1307,IE JESUS REY,4,00002070,00001562,000010,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1308,IE AURES,4,00001450,00001127,000007,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1401,I.E.MON. GERARDO VALENCIA CAN,4,00002640,00001911,000012,07,COMUNA 7 ROBLEDO
